ProdutoId;ProdutoRelacionadoId;Score
12;80;3.46104E-07
12;81;3.7621786E-07
12;82;3.7621786E-07
12;83;3.5534063E-12
12;84;3.5534063E-12
12;85;3.7621786E-07
12;86;3.7621786E-07
12;87;3.5534063E-12
12;88;3.7621786E-07
12;89;3.5534063E-12
12;90;3.5534063E-12
12;91;3.9368376E-07
12;92;3.9368376E-07
12;93;3.5534063E-12
12;94;3.5534063E-12
12;95;3.5534063E-12
12;96;5.842237E-08
12;97;3.5534063E-12
12;98;3.7884735E-07
12;99;5.842237E-08
13;1;4.0880505E-07
13;2;4.0880505E-07
13;6;4.0880505E-07
13;7;4.0880505E-07
13;10;4.0880505E-07
13;11;4.0880505E-07
13;12;0.995792
13;14;4.0880505E-07
13;15;4.0880505E-07
13;16;4.0880505E-07
13;17;4.0880505E-07
13;20;4.0880505E-07
13;21;4.0880505E-07
13;22;4.0880505E-07
13;24;4.0880505E-07
13;26;4.0880505E-07
13;27;4.0880505E-07
13;28;0.014556214
13;30;0.014556214
13;31;0.08912929
13;33;0.12118897
13;36;0.03476993
13;37;0.023578415
13;39;4.0880505E-07
13;40;4.0880505E-07
13;42;4.0880505E-07
13;45;4.0880505E-07
13;46;0.026114324
13;50;4.0880505E-07
13;51;4.0880505E-07
13;52;4.0880505E-07
13;53;0.08764687
13;54;4.0880505E-07
13;55;4.0880505E-07
13;56;4.0880505E-07
13;57;0.05151306
13;59;4.0880505E-07
13;61;0.0071112774
13;63;4.0880505E-07
13;64;4.0880505E-07
13;66;0.0069505377
13;67;0.021958811
13;68;0.0069505377
13;70;0.021958811
13;71;0.008089792
13;73;0.008089792
13;74;4.0880505E-07
13;75;4.0880505E-07
13;76;4.0880505E-07
13;77;4.0880505E-07
13;78;4.0880505E-07
13;79;0.026114324
13;80;0.026114324
13;81;0.018036246
13;82;0.018036246
13;83;4.0880505E-07
13;84;4.0880505E-07
13;85;0.018036246
13;86;0.018036246
13;87;4.0880505E-07
13;88;0.018036246
13;89;4.0880505E-07
13;90;4.0880505E-07
13;91;0.01702202
13;92;0.01702202
13;93;4.0880505E-07
13;94;4.0880505E-07
13;95;4.0880505E-07
13;96;0.10930503
13;97;4.0880505E-07
13;99;0.10930503
14;1;4.088043E-07
14;2;4.088043E-07
14;6;4.088043E-07
14;7;4.088043E-07
14;10;4.088043E-07
14;11;4.088043E-07
14;12;0.9957899
14;13;4.088043E-07
14;15;4.088043E-07
14;16;4.088043E-07
14;17;4.088043E-07
14;20;4.088043E-07
14;21;4.088043E-07
14;22;4.088043E-07
14;24;4.088043E-07
14;26;4.088043E-07
14;27;4.088043E-07
14;28;0.014556041
14;30;0.014556041
14;31;0.08912925
14;33;0.12118893
14;36;0.034770027
14;37;0.023578508
14;39;4.088043E-07
14;40;4.088043E-07
14;42;4.088043E-07
14;45;4.088043E-07
14;46;0.026114337
14;50;4.088043E-07
14;51;4.088043E-07
14;52;4.088043E-07
14;53;0.0876465
14;54;4.088043E-07
14;55;4.088043E-07
14;56;4.088043E-07
14;57;0.05151307
14;59;4.088043E-07
14;61;0.007111306
14;63;4.088043E-07
14;64;4.088043E-07
14;66;0.006950642
14;67;0.021958856
14;68;0.006950642
14;70;0.021958856
14;71;0.00808976
14;73;0.00808976
14;74;4.088043E-07
14;75;4.088043E-07
14;76;4.088043E-07
14;77;4.088043E-07
14;78;4.088043E-07
14;79;0.026114337
14;80;0.026114337
14;81;0.018036123
14;82;0.018036123
14;83;4.088043E-07
14;84;4.088043E-07
14;85;0.018036123
14;86;0.018036123
14;87;4.088043E-07
14;88;0.018036123
14;89;4.088043E-07
14;90;4.088043E-07
14;91;0.017021794
14;92;0.017021794
14;93;4.088043E-07
14;94;4.088043E-07
14;95;4.088043E-07
14;96;0.109304585
14;97;4.088043E-07
14;99;0.109304585
15;1;4.0880462E-07
15;2;4.0880462E-07
15;6;4.0880462E-07
15;7;4.0880462E-07
15;10;4.0880462E-07
15;11;4.0880462E-07
15;12;0.99579096
15;13;4.0880462E-07
15;14;4.0880462E-07
15;16;4.0880462E-07
15;17;4.0880462E-07
15;20;4.0880462E-07
15;21;4.0880462E-07
15;22;4.0880462E-07
15;24;4.0880462E-07
15;26;4.0880462E-07
15;27;4.0880462E-07
15;28;0.014556033
15;30;0.014556033
15;31;0.089129314
15;33;0.121189065
15;36;0.03477005
15;37;0.023578683
15;39;4.0880462E-07
15;40;4.0880462E-07
15;42;4.0880462E-07
15;45;4.0880462E-07
15;46;0.026114324
15;50;4.0880462E-07
15;51;4.0880462E-07
15;52;4.0880462E-07
15;53;0.08764683
15;54;4.0880462E-07
15;55;4.0880462E-07
15;56;4.0880462E-07
15;57;0.051512606
15;59;4.0880462E-07
15;61;0.007111061
15;63;4.0880462E-07
15;64;4.0880462E-07
15;66;0.006950753
15;67;0.021959277
15;68;0.006950753
15;70;0.021959277
15;71;0.008089621
15;73;0.008089621
15;74;4.0880462E-07
15;75;4.0880462E-07
15;76;4.0880462E-07
15;77;4.0880462E-07
15;78;4.0880462E-07
15;79;0.026114324
15;80;0.026114324
15;81;0.018036505
15;82;0.018036505
15;83;4.0880462E-07
15;84;4.0880462E-07
15;85;0.018036505
15;86;0.018036505
15;87;4.0880462E-07
15;88;0.018036505
15;89;4.0880462E-07
15;90;4.0880462E-07
15;91;0.017021893
15;92;0.017021893
15;93;4.0880462E-07
15;94;4.0880462E-07
15;95;4.0880462E-07
15;96;0.10930464
15;97;4.0880462E-07
15;99;0.10930464
16;1;4.0880542E-07
16;2;4.0880542E-07
16;6;4.0880542E-07
16;7;4.0880542E-07
16;10;4.0880542E-07
16;11;4.0880542E-07
16;12;0.99579144
16;13;4.0880542E-07
16;14;4.0880542E-07
16;15;4.0880542E-07
16;17;4.0880542E-07
16;20;4.0880542E-07
16;21;4.0880542E-07
16;22;4.0880542E-07
16;24;4.0880542E-07
16;26;4.0880542E-07
16;27;4.0880542E-07
16;28;0.014556114
16;30;0.014556114
16;31;0.08912937
16;33;0.121189
16;36;0.034770373
16;37;0.023578888
16;39;4.0880542E-07
16;40;4.0880542E-07
16;42;4.0880542E-07
16;45;4.0880542E-07
16;46;0.026114475
16;50;4.0880542E-07
16;51;4.0880542E-07
16;52;4.0880542E-07
16;53;0.08764666
16;54;4.0880542E-07
16;55;4.0880542E-07
16;56;4.0880542E-07
16;57;0.05151293
16;59;4.0880542E-07
16;61;0.007111335
16;63;4.0880542E-07
16;64;4.0880542E-07
16;66;0.006950886
16;67;0.021958953
16;68;0.006950886
16;70;0.021958953
16;71;0.008089716
16;73;0.008089716
16;74;4.0880542E-07
16;75;4.0880542E-07
16;76;4.0880542E-07
16;77;4.0880542E-07
16;78;4.0880542E-07
16;79;0.026114475
16;80;0.026114475
16;81;0.018036274
16;82;0.018036274
16;83;4.0880542E-07
16;84;4.0880542E-07
16;85;0.018036274
16;86;0.018036274
16;87;4.0880542E-07
16;88;0.018036274
16;89;4.0880542E-07
16;90;4.0880542E-07
16;91;0.017021703
16;92;0.017021703
16;93;4.0880542E-07
16;94;4.0880542E-07
16;95;4.0880542E-07
16;96;0.109304704
16;97;4.0880542E-07
16;99;0.109304704
17;1;4.0880505E-07
17;2;4.0880505E-07
17;6;4.0880505E-07
17;7;4.0880505E-07
17;10;4.0880505E-07
17;11;4.0880505E-07
17;12;0.9957926
17;13;4.0880505E-07
17;14;4.0880505E-07
17;15;4.0880505E-07
17;16;4.0880505E-07
17;20;4.0880505E-07
17;21;4.0880505E-07
17;22;4.0880505E-07
17;24;4.0880505E-07
17;26;4.0880505E-07
17;27;4.0880505E-07
17;28;0.014556052
17;30;0.014556052
17;31;0.08912919
17;33;0.12118896
17;36;0.034769826
17;37;0.023578368
17;39;4.0880505E-07
17;40;4.0880505E-07
17;42;4.0880505E-07
17;45;4.0880505E-07
17;46;0.026114382
17;50;4.0880505E-07
17;51;4.0880505E-07
17;52;4.0880505E-07
17;53;0.087646715
17;54;4.0880505E-07
17;55;4.0880505E-07
17;56;4.0880505E-07
17;57;0.051513027
17;59;4.0880505E-07
17;61;0.0071111936
17;63;4.0880505E-07
17;64;4.0880505E-07
17;66;0.006950801
17;67;0.021958742
17;68;0.006950801
17;70;0.021958742
17;71;0.008089906
17;73;0.008089906
17;74;4.0880505E-07
17;75;4.0880505E-07
17;76;4.0880505E-07
17;77;4.0880505E-07
17;78;4.0880505E-07
17;79;0.026114382
17;80;0.026114382
17;81;0.018036446
17;82;0.018036446
17;83;4.0880505E-07
17;84;4.0880505E-07
17;85;0.018036446
17;86;0.018036446
17;87;4.0880505E-07
17;88;0.018036446
17;89;4.0880505E-07
17;90;4.0880505E-07
17;91;0.017021896
17;92;0.017021896
17;93;4.0880505E-07
17;94;4.0880505E-07
17;95;4.0880505E-07
17;96;0.10930529
17;97;4.0880505E-07
17;99;0.10930529
18;1;3.5534063E-12
18;2;3.5534063E-12
18;3;4.3920167E-07
18;4;4.2453755E-07
18;5;4.2453755E-07
18;6;3.5534063E-12
18;7;3.5534063E-12
18;8;3.7990142E-07
18;9;3.7990142E-07
18;10;3.5534063E-12
18;11;3.5534063E-12
18;12;4.688364E-07
18;13;3.5534063E-12
18;14;3.5534063E-12
18;15;3.5534063E-12
18;16;3.5534063E-12
18;17;3.5534063E-12
18;19;3.7884735E-07
18;20;3.5534063E-12
18;21;3.5534063E-12
18;22;3.5534063E-12
18;23;4.0795652E-07
18;24;3.5534063E-12
18;25;3.3483454E-07
18;26;3.5534063E-12
18;27;3.5534063E-12
18;28;3.4246466E-07
18;29;5.4660273E-07
18;30;3.4246466E-07
18;31;5.304555E-07
18;32;3.7884735E-07
18;33;4.4044845E-07
18;34;3.0932415E-07
18;35;4.1583806E-07
18;36;5.8938565E-07
18;37;6.5113994E-07
18;38;3.7884735E-07
18;39;3.5534063E-12
18;40;3.5534063E-12
18;41;2.8710122E-07
18;42;3.5534063E-12
18;43;5.378511E-07
18;44;4.2453755E-07
18;45;3.5534063E-12
18;46;3.46104E-07
18;47;2.9921713E-07
18;48;2.9921713E-07
18;49;1.7686095E-07
18;50;3.5534063E-12
18;51;3.5534063E-12
18;52;3.5534063E-12
18;53;4.343446E-07
18;54;3.5534063E-12
18;55;3.5534063E-12
18;56;3.5534063E-12
18;57;4.2072497E-07
18;58;5.524027E-07
18;59;3.5534063E-12
18;60;2.996361E-07
18;61;3.695136E-07
18;62;9.578877E-08
18;63;3.5534063E-12
18;64;3.5534063E-12
18;65;1.0537451E-06
18;66;2.4113092E-07
18;67;3.224226E-07
18;68;2.4113092E-07
18;69;5.6047924E-07
18;70;3.224226E-07
18;71;3.8331652E-07
18;72;2.4242397E-07
18;73;3.8331652E-07
18;74;3.5534063E-12
18;75;3.5534063E-12
18;76;3.5534063E-12
18;77;3.5534063E-12
18;78;3.5534063E-12
18;79;3.46104E-07
18;80;3.46104E-07
18;81;3.7621786E-07
18;82;3.7621786E-07
18;83;3.5534063E-12
18;84;3.5534063E-12
18;85;3.7621786E-07
18;86;3.7621786E-07
18;87;3.5534063E-12
18;88;3.7621786E-07
18;89;3.5534063E-12
18;90;3.5534063E-12
18;91;3.9368376E-07
18;92;3.9368376E-07
18;93;3.5534063E-12
18;94;3.5534063E-12
18;95;3.5534063E-12
18;96;5.842237E-08
18;97;3.5534063E-12
18;98;3.7884735E-07
18;99;5.842237E-08
19;1;3.5534063E-12
19;2;3.5534063E-12
19;3;4.3920167E-07
19;4;4.2453755E-07
19;5;4.2453755E-07
19;6;3.5534063E-12
19;7;3.5534063E-12
19;8;3.7990142E-07
19;9;3.7990142E-07
19;10;3.5534063E-12
19;11;3.5534063E-12
19;12;4.688364E-07
19;13;3.5534063E-12
19;14;3.5534063E-12
19;15;3.5534063E-12
19;16;3.5534063E-12
19;17;3.5534063E-12
19;18;3.7884735E-07
19;20;3.5534063E-12
19;21;3.5534063E-12
19;22;3.5534063E-12
19;23;4.0795652E-07
19;24;3.5534063E-12
19;25;3.3483454E-07
19;26;3.5534063E-12
19;27;3.5534063E-12
19;28;3.4246466E-07
19;29;5.4660273E-07
19;30;3.4246466E-07
19;31;5.304555E-07
19;32;3.7884735E-07
19;33;4.4044845E-07
19;34;3.0932415E-07
19;35;4.1583806E-07
19;36;5.8938565E-07
19;37;6.5113994E-07
19;38;3.7884735E-07
19;39;3.5534063E-12
19;40;3.5534063E-12
19;41;2.8710122E-07
19;42;3.5534063E-12
19;43;5.378511E-07
19;44;4.2453755E-07
19;45;3.5534063E-12
19;46;3.46104E-07
19;47;2.9921713E-07
19;48;2.9921713E-07
19;49;1.7686095E-07
19;50;3.5534063E-12
19;51;3.5534063E-12
19;52;3.5534063E-12
19;53;4.343446E-07
19;54;3.5534063E-12
19;55;3.5534063E-12
19;56;3.5534063E-12
19;57;4.2072497E-07
19;58;5.524027E-07
19;59;3.5534063E-12
19;60;2.996361E-07
19;61;3.695136E-07
19;62;9.578877E-08
19;63;3.5534063E-12
19;64;3.5534063E-12
19;65;1.0537451E-06
19;66;2.4113092E-07
19;67;3.224226E-07
19;68;2.4113092E-07
19;69;5.6047924E-07
19;70;3.224226E-07
19;71;3.8331652E-07
19;72;2.4242397E-07
19;73;3.8331652E-07
19;74;3.5534063E-12
19;75;3.5534063E-12
19;76;3.5534063E-12
19;77;3.5534063E-12
19;78;3.5534063E-12
19;79;3.46104E-07
19;80;3.46104E-07
19;81;3.7621786E-07
19;82;3.7621786E-07
19;83;3.5534063E-12
19;84;3.5534063E-12
19;85;3.7621786E-07
19;86;3.7621786E-07
19;87;3.5534063E-12
19;88;3.7621786E-07
19;89;3.5534063E-12
19;90;3.5534063E-12
19;91;3.9368376E-07
19;92;3.9368376E-07
19;93;3.5534063E-12
19;94;3.5534063E-12
19;95;3.5534063E-12
19;96;5.842237E-08
19;97;3.5534063E-12
19;98;3.7884735E-07
19;99;5.842237E-08
20;1;3.1139652E-07
20;2;3.1139652E-07
20;6;3.1139652E-07
20;7;3.1139652E-07
20;10;3.1139652E-07
20;11;3.1139652E-07
20;13;3.1139652E-07
20;14;3.1139652E-07
20;15;3.1139652E-07
20;16;3.1139652E-07
20;17;3.1139652E-07
20;18;0.99295163
20;19;0.99295163
20;21;3.1139652E-07
20;22;3.1139652E-07
20;24;3.1139652E-07
20;26;3.1139652E-07
20;27;3.1139652E-07
20;28;0.18823145
20;29;1.0009993
20;30;0.18823145
20;31;0.00015865148
20;32;0.99295163
20;33;0.03190483
20;34;0.00826969
20;38;0.99295163
20;39;3.1139652E-07
20;40;3.1139652E-07
20;42;3.1139652E-07
20;43;0.061184492
20;45;3.1139652E-07
20;47;0.0032700682
20;48;0.0032700682
20;50;3.1139652E-07
20;51;3.1139652E-07
20;52;3.1139652E-07
20;53;0.011178376
20;54;3.1139652E-07
20;55;3.1139652E-07
20;56;3.1139652E-07
20;58;0.0661376
20;59;3.1139652E-07
20;63;3.1139652E-07
20;64;3.1139652E-07
20;65;0.108870514
20;74;3.1139652E-07
20;75;3.1139652E-07
20;76;3.1139652E-07
20;77;3.1139652E-07
20;78;3.1139652E-07
20;83;3.1139652E-07
20;84;3.1139652E-07
20;87;3.1139652E-07
20;89;3.1139652E-07
20;90;3.1139652E-07
20;93;3.1139652E-07
20;94;3.1139652E-07
20;95;3.1139652E-07
20;96;0.10688941
20;97;3.1139652E-07
20;98;0.99295163
20;99;0.10688941
21;1;4.904275E-07
21;2;4.904275E-07
21;6;4.904275E-07
21;7;4.904275E-07
21;8;0.0064564445
21;9;0.0064564445
21;10;4.904275E-07
21;11;4.904275E-07
21;12;0.13964827
21;13;4.904275E-07
21;14;4.904275E-07
21;15;4.904275E-07
21;16;4.904275E-07
21;17;4.904275E-07
21;20;4.904275E-07
21;22;4.904275E-07
21;23;0.9922325
21;24;4.904275E-07
21;25;0.62892216
21;26;4.904275E-07
21;27;4.904275E-07
21;28;0.051417448
21;30;0.051417448
21;31;0.9834254
21;33;0.40977082
21;39;4.904275E-07
21;40;4.904275E-07
21;42;4.904275E-07
21;43;0.019360125
21;45;4.904275E-07
21;47;0.03813834
21;48;0.03813834
21;50;4.904275E-07
21;51;4.904275E-07
21;52;4.904275E-07
21;54;4.904275E-07
21;55;4.904275E-07
21;56;4.904275E-07
21;59;4.904275E-07
21;61;0.007294818
21;63;4.904275E-07
21;64;4.904275E-07
21;66;0.019778378
21;67;0.010776735
21;68;0.019778378
21;69;0.040884316
21;70;0.010776735
21;71;0.012064175
21;73;0.012064175
21;74;4.904275E-07
21;75;4.904275E-07
21;76;4.904275E-07
21;77;4.904275E-07
21;78;4.904275E-07
21;83;4.904275E-07
21;84;4.904275E-07
21;87;4.904275E-07
21;89;4.904275E-07
21;90;4.904275E-07
21;91;0.27065635
21;92;0.27065635
21;93;4.904275E-07
21;94;4.904275E-07
21;95;4.904275E-07
21;97;4.904275E-07
22;1;3.4559176E-07
22;2;3.4559176E-07
22;6;3.4559176E-07
22;7;3.4559176E-07
22;10;3.4559176E-07
22;11;3.4559176E-07
22;13;3.4559176E-07
22;14;3.4559176E-07
22;15;3.4559176E-07
22;16;3.4559176E-07
22;17;3.4559176E-07
22;20;3.4559176E-07
22;21;3.4559176E-07
22;23;0.99644166
22;24;3.4559176E-07
22;25;0.9881697
22;26;3.4559176E-07
22;27;3.4559176E-07
22;31;0.36567697
22;37;0.026555113
22;39;3.4559176E-07
22;40;3.4559176E-07
22;42;3.4559176E-07
22;43;0.0051960447
22;45;3.4559176E-07
22;46;0.0075878194
22;50;3.4559176E-07
22;51;3.4559176E-07
22;52;3.4559176E-07
22;54;3.4559176E-07
22;55;3.4559176E-07
22;56;3.4559176E-07
22;57;0.01539724
22;58;0.041090146
22;59;3.4559176E-07
22;60;0.048826024
22;61;0.023443729
22;63;3.4559176E-07
22;64;3.4559176E-07
22;65;0.022500128
22;67;0.064018674
22;69;0.030031174
22;70;0.064018674
22;72;0.07020325
22;74;3.4559176E-07
22;75;3.4559176E-07
22;76;3.4559176E-07
22;77;3.4559176E-07
22;78;3.4559176E-07
22;79;0.0075878194
22;80;0.0075878194
22;83;3.4559176E-07
22;84;3.4559176E-07
22;87;3.4559176E-07
22;89;3.4559176E-07
22;90;3.4559176E-07
22;91;0.036630344
22;92;0.036630344
22;93;3.4559176E-07
22;94;3.4559176E-07
22;95;3.4559176E-07
22;97;3.4559176E-07
23;1;3.5534063E-12
23;2;3.5534063E-12
23;3;4.3920167E-07
23;4;4.2453755E-07
23;5;4.2453755E-07
23;6;3.5534063E-12
23;7;3.5534063E-12
23;8;3.7990142E-07
23;9;3.7990142E-07
23;10;3.5534063E-12
23;11;3.5534063E-12
23;12;4.688364E-07
23;13;3.5534063E-12
23;14;3.5534063E-12
23;15;3.5534063E-12
23;16;3.5534063E-12
23;17;3.5534063E-12
23;18;3.7884735E-07
23;19;3.7884735E-07
23;20;3.5534063E-12
23;21;3.5534063E-12
23;22;3.5534063E-12
23;24;3.5534063E-12
23;25;3.3483454E-07
23;26;3.5534063E-12
23;27;3.5534063E-12
23;28;3.4246466E-07
23;29;5.4660273E-07
23;30;3.4246466E-07
23;31;5.304555E-07
23;32;3.7884735E-07
23;33;4.4044845E-07
23;34;3.0932415E-07
23;35;4.1583806E-07
23;36;5.8938565E-07
23;37;6.5113994E-07
23;38;3.7884735E-07
23;39;3.5534063E-12
23;40;3.5534063E-12
23;41;2.8710122E-07
23;42;3.5534063E-12
23;43;5.378511E-07
23;44;4.2453755E-07
23;45;3.5534063E-12
23;46;3.46104E-07
23;47;2.9921713E-07
23;48;2.9921713E-07
23;49;1.7686095E-07
23;50;3.5534063E-12
23;51;3.5534063E-12
23;52;3.5534063E-12
23;53;4.343446E-07
23;54;3.5534063E-12
23;55;3.5534063E-12
23;56;3.5534063E-12
23;57;4.2072497E-07
23;58;5.524027E-07
23;59;3.5534063E-12
23;60;2.996361E-07
23;61;3.695136E-07
23;62;9.578877E-08
23;63;3.5534063E-12
23;64;3.5534063E-12
23;65;1.0537451E-06
23;66;2.4113092E-07
23;67;3.224226E-07
23;68;2.4113092E-07
23;69;5.6047924E-07
23;70;3.224226E-07
23;71;3.8331652E-07
23;72;2.4242397E-07
23;73;3.8331652E-07
23;74;3.5534063E-12
23;75;3.5534063E-12
23;76;3.5534063E-12
23;77;3.5534063E-12
23;78;3.5534063E-12
23;79;3.46104E-07
23;80;3.46104E-07
23;81;3.7621786E-07
23;82;3.7621786E-07
23;83;3.5534063E-12
23;84;3.5534063E-12
23;85;3.7621786E-07
23;86;3.7621786E-07
23;87;3.5534063E-12
23;88;3.7621786E-07
23;89;3.5534063E-12
23;90;3.5534063E-12
23;91;3.9368376E-07
23;92;3.9368376E-07
23;93;3.5534063E-12
23;94;3.5534063E-12
23;95;3.5534063E-12
23;96;5.842237E-08
23;97;3.5534063E-12
23;98;3.7884735E-07
23;99;5.842237E-08
24;1;3.5534063E-12
24;2;3.5534063E-12
24;3;4.3920167E-07
24;4;4.2453755E-07
24;5;4.2453755E-07
24;6;3.5534063E-12
24;7;3.5534063E-12
24;8;3.7990142E-07
24;9;3.7990142E-07
24;10;3.5534063E-12
24;11;3.5534063E-12
24;12;4.688364E-07
24;13;3.5534063E-12
24;14;3.5534063E-12
24;15;3.5534063E-12
24;16;3.5534063E-12
24;17;3.5534063E-12
24;18;3.7884735E-07
24;19;3.7884735E-07
24;20;3.5534063E-12
24;21;3.5534063E-12
24;22;3.5534063E-12
24;23;4.0795652E-07
24;25;3.3483454E-07
24;26;3.5534063E-12
24;27;3.5534063E-12
24;28;3.4246466E-07
24;29;5.4660273E-07
24;30;3.4246466E-07
24;31;5.304555E-07
24;32;3.7884735E-07
24;33;4.4044845E-07
24;34;3.0932415E-07
24;35;4.1583806E-07
24;36;5.8938565E-07
24;37;6.5113994E-07
24;38;3.7884735E-07
24;39;3.5534063E-12
24;40;3.5534063E-12
24;41;2.8710122E-07
24;42;3.5534063E-12
24;43;5.378511E-07
24;44;4.2453755E-07
24;45;3.5534063E-12
24;46;3.46104E-07
24;47;2.9921713E-07
24;48;2.9921713E-07
24;49;1.7686095E-07
24;50;3.5534063E-12
24;51;3.5534063E-12
24;52;3.5534063E-12
24;53;4.343446E-07
24;54;3.5534063E-12
24;55;3.5534063E-12
24;56;3.5534063E-12
24;57;4.2072497E-07
24;58;5.524027E-07
24;59;3.5534063E-12
24;60;2.996361E-07
24;61;3.695136E-07
24;62;9.578877E-08
24;63;3.5534063E-12
24;64;3.5534063E-12
24;65;1.0537451E-06
24;66;2.4113092E-07
24;67;3.224226E-07
24;68;2.4113092E-07
24;69;5.6047924E-07
24;70;3.224226E-07
24;71;3.8331652E-07
24;72;2.4242397E-07
24;73;3.8331652E-07
24;74;3.5534063E-12
24;75;3.5534063E-12
24;76;3.5534063E-12
24;77;3.5534063E-12
24;78;3.5534063E-12
24;79;3.46104E-07
24;80;3.46104E-07
24;81;3.7621786E-07
24;82;3.7621786E-07
24;83;3.5534063E-12
24;84;3.5534063E-12
24;85;3.7621786E-07
24;86;3.7621786E-07
24;87;3.5534063E-12
24;88;3.7621786E-07
24;89;3.5534063E-12
24;90;3.5534063E-12
24;91;3.9368376E-07
24;92;3.9368376E-07
24;93;3.5534063E-12
24;94;3.5534063E-12
24;95;3.5534063E-12
24;96;5.842237E-08
24;97;3.5534063E-12
24;98;3.7884735E-07
24;99;5.842237E-08
25;1;3.5534063E-12
25;2;3.5534063E-12
25;3;4.3920167E-07
25;4;4.2453755E-07
25;5;4.2453755E-07
25;6;3.5534063E-12
25;7;3.5534063E-12
25;8;3.7990142E-07
25;9;3.7990142E-07
25;10;3.5534063E-12
25;11;3.5534063E-12
25;12;4.688364E-07
25;13;3.5534063E-12
25;14;3.5534063E-12
25;15;3.5534063E-12
25;16;3.5534063E-12
25;17;3.5534063E-12
25;18;3.7884735E-07
25;19;3.7884735E-07
25;20;3.5534063E-12
25;21;3.5534063E-12
25;22;3.5534063E-12
25;23;4.0795652E-07
25;24;3.5534063E-12
25;26;3.5534063E-12
25;27;3.5534063E-12
25;28;3.4246466E-07
25;29;5.4660273E-07
25;30;3.4246466E-07
25;31;5.304555E-07
25;32;3.7884735E-07
25;33;4.4044845E-07
25;34;3.0932415E-07
25;35;4.1583806E-07
25;36;5.8938565E-07
25;37;6.5113994E-07
25;38;3.7884735E-07
25;39;3.5534063E-12
25;40;3.5534063E-12
25;41;2.8710122E-07
25;42;3.5534063E-12
25;43;5.378511E-07
25;44;4.2453755E-07
25;45;3.5534063E-12
25;46;3.46104E-07
25;47;2.9921713E-07
25;48;2.9921713E-07
25;49;1.7686095E-07
25;50;3.5534063E-12
25;51;3.5534063E-12
25;52;3.5534063E-12
25;53;4.343446E-07
25;54;3.5534063E-12
25;55;3.5534063E-12
25;56;3.5534063E-12
25;57;4.2072497E-07
25;58;5.524027E-07
25;59;3.5534063E-12
25;60;2.996361E-07
25;61;3.695136E-07
25;62;9.578877E-08
25;63;3.5534063E-12
25;64;3.5534063E-12
25;65;1.0537451E-06
25;66;2.4113092E-07
25;67;3.224226E-07
25;68;2.4113092E-07
25;69;5.6047924E-07
25;70;3.224226E-07
25;71;3.8331652E-07
25;72;2.4242397E-07
25;73;3.8331652E-07
25;74;3.5534063E-12
25;75;3.5534063E-12
25;76;3.5534063E-12
25;77;3.5534063E-12
25;78;3.5534063E-12
25;79;3.46104E-07
25;80;3.46104E-07
25;81;3.7621786E-07
25;82;3.7621786E-07
25;83;3.5534063E-12
25;84;3.5534063E-12
25;85;3.7621786E-07
25;86;3.7621786E-07
25;87;3.5534063E-12
25;88;3.7621786E-07
25;89;3.5534063E-12
25;90;3.5534063E-12
25;91;3.9368376E-07
25;92;3.9368376E-07
25;93;3.5534063E-12
25;94;3.5534063E-12
25;95;3.5534063E-12
25;96;5.842237E-08
25;97;3.5534063E-12
25;98;3.7884735E-07
25;99;5.842237E-08
26;1;3.45591E-07
26;2;3.45591E-07
26;6;3.45591E-07
26;7;3.45591E-07
26;10;3.45591E-07
26;11;3.45591E-07
26;13;3.45591E-07
26;14;3.45591E-07
26;15;3.45591E-07
26;16;3.45591E-07
26;17;3.45591E-07
26;20;3.45591E-07
26;21;3.45591E-07
26;22;3.45591E-07
26;23;0.99644065
26;24;3.45591E-07
26;25;0.9881684
26;27;3.45591E-07
26;31;0.36567688
26;37;0.026555544
26;39;3.45591E-07
26;40;3.45591E-07
26;42;3.45591E-07
26;43;0.0051961695
26;45;3.45591E-07
26;46;0.0075880145
26;50;3.45591E-07
26;51;3.45591E-07
26;52;3.45591E-07
26;54;3.45591E-07
26;55;3.45591E-07
26;56;3.45591E-07
26;57;0.015397523
26;58;0.04109028
26;59;3.45591E-07
26;60;0.04882609
26;61;0.023443827
26;63;3.45591E-07
26;64;3.45591E-07
26;65;0.022499874
26;67;0.06401855
26;69;0.030031035
26;70;0.06401855
26;72;0.07020325
26;74;3.45591E-07
26;75;3.45591E-07
26;76;3.45591E-07
26;77;3.45591E-07
26;78;3.45591E-07
26;79;0.0075880145
26;80;0.0075880145
26;83;3.45591E-07
26;84;3.45591E-07
26;87;3.45591E-07
26;89;3.45591E-07
26;90;3.45591E-07
26;91;0.03663045
26;92;0.03663045
26;93;3.45591E-07
26;94;3.45591E-07
26;95;3.45591E-07
26;97;3.45591E-07
27;1;4.004996E-07
27;2;4.004996E-07
27;6;4.004996E-07
27;7;4.004996E-07
27;8;0.11808012
27;9;0.11808012
27;10;4.004996E-07
27;11;4.004996E-07
27;13;4.004996E-07
27;14;4.004996E-07
27;15;4.004996E-07
27;16;4.004996E-07
27;17;4.004996E-07
27;18;0.14439608
27;19;0.14439608
27;20;4.004996E-07
27;21;4.004996E-07
27;22;4.004996E-07
27;23;0.04846248
27;24;4.004996E-07
27;26;4.004996E-07
27;28;0.99234945
27;29;0.997098
27;30;0.99234945
27;31;0.04434687
27;32;0.14439608
27;34;0.025789736
27;36;0.017851241
